"0IR0XIUW","2","http://www.wikidata.org/entity/Q65742449"
"1C7N45JA","0","http://www.wikidata.org/entity/Q476028"
"1C7N45JA","1","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"1C7N45JA","2","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"1C7N45JA","3","http://www.wikidata.org/entity/Q12799266 http://www.wikidata.org/entity/Q13121336 http://www.wikidata.org/entity/Q13186241 http://www.wikidata.org/entity/Q16042847 http://www.wikidata.org/entity/Q16479958 http://www.wikidata.org/entity/Q19698893 http://www.wikidata.org/entity/Q19735760 http://www.wikidata.org/entity/Q19735784 http://www.wikidata.org/entity/Q20025109 http://www.wikidata.org/entity/Q21980538 http://www.wikidata.org/entity/Q2407748 http://www.wikidata.org/entity/Q4830453 http://www.wikidata.org/entity/Q60577471 http://www.wikidata.org/entity/Q6881511 http://www.wikidata.org/entity/Q6969559 http://www.wikidata.org/entity/Q783794"
"1C7N45JA","4","http://www.wikidata.org/entity/Q12799266 http://www.wikidata.org/entity/Q13121336 http://www.wikidata.org/entity/Q13186241 http://www.wikidata.org/entity/Q16042847 http://www.wikidata.org/entity/Q16479958 http://www.wikidata.org/entity/Q19698893 http://www.wikidata.org/entity/Q19735760 http://www.wikidata.org/entity/Q19735784 http://www.wikidata.org/entity/Q20025109 http://www.wikidata.org/entity/Q21980538 http://www.wikidata.org/entity/Q2407748 http://www.wikidata.org/entity/Q4830453 http://www.wikidata.org/entity/Q60577471 http://www.wikidata.org/entity/Q6881511 http://www.wikidata.org/entity/Q6969559 http://www.wikidata.org/entity/Q783794"
"1C7N45JA","5","http://www.wikidata.org/entity/Q12799266 http://www.wikidata.org/entity/Q13121336 http://www.wikidata.org/entity/Q13186241 http://www.wikidata.org/entity/Q16042847 http://www.wikidata.org/entity/Q16479958 http://www.wikidata.org/entity/Q19698893 http://www.wikidata.org/entity/Q19735760 http://www.wikidata.org/entity/Q19735784 http://www.wikidata.org/entity/Q20025109 http://www.wikidata.org/entity/Q21980538 http://www.wikidata.org/entity/Q2407748 http://www.wikidata.org/entity/Q4830453 http://www.wikidata.org/entity/Q60577471 http://www.wikidata.org/entity/Q6881511 http://www.wikidata.org/entity/Q6969559 http://www.wikidata.org/entity/Q783794"
"1C9LFOKN","0","http://www.wikidata.org/entity/Q11773892 http://www.wikidata.org/entity/Q11961900 http://www.wikidata.org/entity/Q16518023 http://www.wikidata.org/entity/Q25653626 http://www.wikidata.org/entity/Q29701762 http://www.wikidata.org/entity/Q486972 http://www.wikidata.org/entity/Q6646886"
"1C9LFOKN","1","http://www.wikidata.org/entity/Q25591543 http://www.wikidata.org/entity/Q35657 http://www.wikidata.org/entity/Q47008"
"1MQL5T7F","0","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"1MQL5T7F","1","http://www.wikidata.org/entity/Q10485156 http://www.wikidata.org/entity/Q13057640 http://www.wikidata.org/entity/Q13192321 http://www.wikidata.org/entity/Q20162172 http://www.wikidata.org/entity/Q29062707 http://www.wikidata.org/entity/Q337968 http://www.wikidata.org/entity/Q34770"
"1MQL5T7F","5","http://www.wikidata.org/entity/Q19749890 http://www.wikidata.org/entity/Q20621759 http://www.wikidata.org/entity/Q25653559 http://www.wikidata.org/entity/Q25689131 http://www.wikidata.org/entity/Q25691706 http://www.wikidata.org/entity/Q25704456 http://www.wikidata.org/entity/Q5119"
"1MQL5T7F","7","http://www.wikidata.org/entity/Q8142 http://www.wikidata.org/entity/Q97272927"
"24W5SSRB","0","http://www.wikidata.org/entity/Q11990249 http://www.wikidata.org/entity/Q2088357 http://www.wikidata.org/entity/Q215380 http://www.wikidata.org/entity/Q24170498 http://www.wikidata.org/entity/Q9156063"
"24W5SSRB","2","http://www.wikidata.org/entity/Q10369792 http://www.wikidata.org/entity/Q12826018 http://www.wikidata.org/entity/Q13170998 http://www.wikidata.org/entity/Q18127 http://www.wikidata.org/entity/Q1886349 http://www.wikidata.org/entity/Q57248625 http://www.wikidata.org/entity/Q62062698 http://www.wikidata.org/entity/Q65308096 http://www.wikidata.org/entity/Q66630976 http://www.wikidata.org/entity/Q97727767"
"24W5SSRB","3","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"24W5SSRB","4","http://www.wikidata.org/entity/Q10639459 http://www.wikidata.org/entity/Q11827468 http://www.wikidata.org/entity/Q12877129 http://www.wikidata.org/entity/Q13009763 http://www.wikidata.org/entity/Q16513585 http://www.wikidata.org/entity/Q20794844 http://www.wikidata.org/entity/Q28640 http://www.wikidata.org/entity/Q3406838 http://www.wikidata.org/entity/Q65418813"
"29BNEL1Q","0","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"29BNEL1Q","1","http://www.wikidata.org/entity/Q12890514 http://www.wikidata.org/entity/Q13141691 http://www.wikidata.org/entity/Q19752209 http://www.wikidata.org/entity/Q30923740 http://www.wikidata.org/entity/Q34385882 http://www.wikidata.org/entity/Q6256 http://www.wikidata.org/entity/Q7275"
"29BNEL1Q","2","http://www.wikidata.org/entity/Q476028"
"29BNEL1Q","3","http://www.wikidata.org/entity/Q1076486 http://www.wikidata.org/entity/Q1919935 http://www.wikidata.org/entity/Q2840829 http://www.wikidata.org/entity/Q29968784 http://www.wikidata.org/entity/Q4438141 http://www.wikidata.org/entity/Q47524426 http://www.wikidata.org/entity/Q5495245"
"2BEBH437","0","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"2BEBH437","1","http://www.wikidata.org/entity/Q13172836 http://www.wikidata.org/entity/Q16042483 http://www.wikidata.org/entity/Q16512782 http://www.wikidata.org/entity/Q16546808 http://www.wikidata.org/entity/Q25593340 http://www.wikidata.org/entity/Q7278"
"2BEBH437","2","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"2EZKB5RU","0","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"2EZKB5RU","1","http://www.wikidata.org/entity/Q11773892 http://www.wikidata.org/entity/Q11961900 http://www.wikidata.org/entity/Q16518023 http://www.wikidata.org/entity/Q25653626 http://www.wikidata.org/entity/Q29701762 http://www.wikidata.org/entity/Q486972 http://www.wikidata.org/entity/Q6646886"
"2EZKB5RU","2","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"2VRS31OV","0","http://www.wikidata.org/entity/Q11773892 http://www.wikidata.org/entity/Q11961900 http://www.wikidata.org/entity/Q16518023 http://www.wikidata.org/entity/Q25653626 http://www.wikidata.org/entity/Q29701762 http://www.wikidata.org/entity/Q486972 http://www.wikidata.org/entity/Q6646886"
"2VRS31OV","1","http://www.wikidata.org/entity/Q11773892 http://www.wikidata.org/entity/Q11961900 http://www.wikidata.org/entity/Q16518023 http://www.wikidata.org/entity/Q25653626 http://www.wikidata.org/entity/Q29701762 http://www.wikidata.org/entity/Q486972 http://www.wikidata.org/entity/Q6646886"
"2VRS31OV","2","http://www.wikidata.org/entity/Q25591543 http://www.wikidata.org/entity/Q35657 http://www.wikidata.org/entity/Q47008"
"2XHMV76G","1","http://www.wikidata.org/entity/Q12372505 http://www.wikidata.org/entity/Q13170800 http://www.wikidata.org/entity/Q19653674 http://www.wikidata.org/entity/Q23397 http://www.wikidata.org/entity/Q2759900 http://www.wikidata.org/entity/Q3391202 http://www.wikidata.org/entity/Q56296563 http://www.wikidata.org/entity/Q7348124"
"2XHMV76G","2","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"3C3INQLM","0","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"3C3INQLM","1","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"3C3INQLM","2","http://www.wikidata.org/entity/Q11773892 http://www.wikidata.org/entity/Q11961900 http://www.wikidata.org/entity/Q16518023 http://www.wikidata.org/entity/Q25653626 http://www.wikidata.org/entity/Q29701762 http://www.wikidata.org/entity/Q486972 http://www.wikidata.org/entity/Q6646886"
"3C3INQLM","3","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"3DOM5NIW","0","http://www.wikidata.org/entity/Q12890514 http://www.wikidata.org/entity/Q13141691 http://www.wikidata.org/entity/Q19752209 http://www.wikidata.org/entity/Q30923740 http://www.wikidata.org/entity/Q34385882 http://www.wikidata.org/entity/Q6256 http://www.wikidata.org/entity/Q7275"
"3DOM5NIW","1","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"3DOM5NIW","4","http://www.wikidata.org/entity/Q13417114 http://www.wikidata.org/entity/Q13457565 http://www.wikidata.org/entity/Q16402858 http://www.wikidata.org/entity/Q4156100 http://www.wikidata.org/entity/Q59865901"
"3DOM5NIW","5","http://www.wikidata.org/entity/Q1307214 http://www.wikidata.org/entity/Q15547078 http://www.wikidata.org/entity/Q18511323 http://www.wikidata.org/entity/Q25499878 http://www.wikidata.org/entity/Q25538453 http://www.wikidata.org/entity/Q25693310 http://www.wikidata.org/entity/Q6018684 http://www.wikidata.org/entity/Q6501139"
"3DOM5NIW","6","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"3JXMPC7N","0","http://www.wikidata.org/entity/Q12799266 http://www.wikidata.org/entity/Q13121336 http://www.wikidata.org/entity/Q13186241 http://www.wikidata.org/entity/Q16042847 http://www.wikidata.org/entity/Q16479958 http://www.wikidata.org/entity/Q19698893 http://www.wikidata.org/entity/Q19735760 http://www.wikidata.org/entity/Q19735784 http://www.wikidata.org/entity/Q20025109 http://www.wikidata.org/entity/Q21980538 http://www.wikidata.org/entity/Q2407748 http://www.wikidata.org/entity/Q4830453 http://www.wikidata.org/entity/Q60577471 http://www.wikidata.org/entity/Q6881511 http://www.wikidata.org/entity/Q6969559 http://www.wikidata.org/entity/Q783794"
"3JXMPC7N","3","http://www.wikidata.org/entity/Q12056890 http://www.wikidata.org/entity/Q12585913 http://www.wikidata.org/entity/Q12890514 http://www.wikidata.org/entity/Q13141691 http://www.wikidata.org/entity/Q15634184 http://www.wikidata.org/entity/Q16515014 http://www.wikidata.org/entity/Q183039 http://www.wikidata.org/entity/Q19752209 http://www.wikidata.org/entity/Q25531151 http://www.wikidata.org/entity/Q25663528 http://www.wikidata.org/entity/Q30923740 http://www.wikidata.org/entity/Q34385882 http://www.wikidata.org/entity/Q4491855 http://www.wikidata.org/entity/Q58878498 http://www.wikidata.org/entity/Q6256 http://www.wikidata.org/entity/Q7275"
"3LG8J4MX","0","http://www.wikidata.org/entity/Q11990249 http://www.wikidata.org/entity/Q2088357 http://www.wikidata.org/entity/Q215380 http://www.wikidata.org/entity/Q24170498 http://www.wikidata.org/entity/Q9156063"
"3LG8J4MX","2","http://www.wikidata.org/entity/Q10369792 http://www.wikidata.org/entity/Q12826018 http://www.wikidata.org/entity/Q13170998 http://www.wikidata.org/entity/Q18127 http://www.wikidata.org/entity/Q1886349 http://www.wikidata.org/entity/Q57248625 http://www.wikidata.org/entity/Q62062698 http://www.wikidata.org/entity/Q65308096 http://www.wikidata.org/entity/Q66630976 http://www.wikidata.org/entity/Q97727767"
"3LG8J4MX","3","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"3LG8J4MX","4","http://www.wikidata.org/entity/Q10639459 http://www.wikidata.org/entity/Q11827468 http://www.wikidata.org/entity/Q12877129 http://www.wikidata.org/entity/Q13009763 http://www.wikidata.org/entity/Q16513585 http://www.wikidata.org/entity/Q20794844 http://www.wikidata.org/entity/Q28640 http://www.wikidata.org/entity/Q3406838 http://www.wikidata.org/entity/Q65418813"
"3N6S2FCX","0","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"3N6S2FCX","1","http://www.wikidata.org/entity/Q11773892 http://www.wikidata.org/entity/Q11961900 http://www.wikidata.org/entity/Q16518023 http://www.wikidata.org/entity/Q25653626 http://www.wikidata.org/entity/Q29701762 http://www.wikidata.org/entity/Q486972 http://www.wikidata.org/entity/Q6646886"
"3N6S2FCX","2","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"3X6QY8Q0","0","http://www.wikidata.org/entity/Q25591543 http://www.wikidata.org/entity/Q35657 http://www.wikidata.org/entity/Q47008"
"4EGV2QNO","0","http://www.wikidata.org/entity/Q12140 http://www.wikidata.org/entity/Q13167650 http://www.wikidata.org/entity/Q86746756"
"4EGV2QNO","1","http://www.wikidata.org/entity/Q28885102"
"4EGV2QNO","3","http://www.wikidata.org/entity/Q13014526 http://www.wikidata.org/entity/Q6000294 http://www.wikidata.org/entity/Q621636 http://www.wikidata.org/entity/Q7537509"
"4FFI99VQ","0","http://www.wikidata.org/entity/Q12799266 http://www.wikidata.org/entity/Q13121336 http://www.wikidata.org/entity/Q13186241 http://www.wikidata.org/entity/Q16042847 http://www.wikidata.org/entity/Q16479958 http://www.wikidata.org/entity/Q19698893 http://www.wikidata.org/entity/Q19735760 http://www.wikidata.org/entity/Q19735784 http://www.wikidata.org/entity/Q20025109 http://www.wikidata.org/entity/Q21980538 http://www.wikidata.org/entity/Q2407748 http://www.wikidata.org/entity/Q4830453 http://www.wikidata.org/entity/Q60577471 http://www.wikidata.org/entity/Q6881511 http://www.wikidata.org/entity/Q6969559 http://www.wikidata.org/entity/Q783794"
"4FFI99VQ","3","http://www.wikidata.org/entity/Q12056890 http://www.wikidata.org/entity/Q12585913 http://www.wikidata.org/entity/Q12890514 http://www.wikidata.org/entity/Q13141691 http://www.wikidata.org/entity/Q15634184 http://www.wikidata.org/entity/Q16515014 http://www.wikidata.org/entity/Q183039 http://www.wikidata.org/entity/Q19752209 http://www.wikidata.org/entity/Q25531151 http://www.wikidata.org/entity/Q25663528 http://www.wikidata.org/entity/Q30923740 http://www.wikidata.org/entity/Q34385882 http://www.wikidata.org/entity/Q4491855 http://www.wikidata.org/entity/Q58878498 http://www.wikidata.org/entity/Q6256 http://www.wikidata.org/entity/Q7275"
"4FW66XNV","0","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"4HP08FY9","0","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"4HP08FY9","2","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"4HP08FY9","3","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"4J75OL3W","0","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"4J75OL3W","2","http://www.wikidata.org/entity/Q13393265 http://www.wikidata.org/entity/Q15020885"
"4J75OL3W","3","http://www.wikidata.org/entity/Q1148974 http://www.wikidata.org/entity/Q25379643"
"4WMC1B70","0","http://www.wikidata.org/entity/Q25591543 http://www.wikidata.org/entity/Q35657 http://www.wikidata.org/entity/Q47008"
"51MYHYDF","0","http://www.wikidata.org/entity/Q476028"
"51MYHYDF","1","http://www.wikidata.org/entity/Q747074"
"51MYHYDF","2","http://www.wikidata.org/entity/Q1154710"
"54S3KOBO","0","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"54S3KOBO","1","http://www.wikidata.org/entity/Q10864048 http://www.wikidata.org/entity/Q12357651 http://www.wikidata.org/entity/Q13220202"
"54S3KOBO","2","http://www.wikidata.org/entity/Q11773892 http://www.wikidata.org/entity/Q11961900 http://www.wikidata.org/entity/Q16518023 http://www.wikidata.org/entity/Q25653626 http://www.wikidata.org/entity/Q29701762 http://www.wikidata.org/entity/Q486972 http://www.wikidata.org/entity/Q6646886"
"5DKX42VB","0","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
"5DKX42VB","1","http://www.wikidata.org/entity/Q11313116 http://www.wikidata.org/entity/Q31094193 http://www.wikidata.org/entity/Q847017"
"5HD27KI3","0","http://www.wikidata.org/entity/Q34918903"
"5HD27KI3","3","http://www.wikidata.org/entity/Q11773892 http://www.wikidata.org/entity/Q11961900 http://www.wikidata.org/entity/Q16518023 http://www.wikidata.org/entity/Q25653626 http://www.wikidata.org/entity/Q29701762 http://www.wikidata.org/entity/Q486972 http://www.wikidata.org/entity/Q6646886"
"5HD27KI3","4","http://www.wikidata.org/entity/Q20514736 http://www.wikidata.org/entity/Q852446"
"5OLOTSKC","0","http://www.wikidata.org/entity/Q476028"
"5OLOTSKC","1","http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690"
