"2CTX9XOZ","3","http://www.wikidata.org/entity/Q11488158 http://www.wikidata.org/entity/Q12359036 http://www.wikidata.org/entity/Q13170320 http://www.wikidata.org/entity/Q25455004 http://www.wikidata.org/entity/Q25514703 http://www.wikidata.org/entity/Q4164871"
"2CTX9XOZ","4","http://www.wikidata.org/entity/Q13172836 http://www.wikidata.org/entity/Q13185333 http://www.wikidata.org/entity/Q16042483 http://www.wikidata.org/entity/Q16512782 http://www.wikidata.org/entity/Q16546808 http://www.wikidata.org/entity/Q25593340 http://www.wikidata.org/entity/Q29586073 http://www.wikidata.org/entity/Q7278"
"2CTX9XOZ","5","http://www.wikidata.org/entity/Q20455334 http://www.wikidata.org/entity/Q47566"
"2CTX9XOZ","6","http://www.wikidata.org/entity/Q103419637 http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q1789827 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q25697853 http://www.wikidata.org/entity/Q25702524 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690 http://www.wikidata.org/entity/Q65433380 http://www.wikidata.org/entity/Q70899"
"2PTIGCW7","0","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q28813620 http://www.wikidata.org/entity/Q36808483 http://www.wikidata.org/entity/Q7048977"
"2PTIGCW7","1","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q28813620 http://www.wikidata.org/entity/Q36808483 http://www.wikidata.org/entity/Q7048977"
"2PTIGCW7","2","http://www.wikidata.org/entity/Q11028 http://www.wikidata.org/entity/Q12134826 http://www.wikidata.org/entity/Q12964956 http://www.wikidata.org/entity/Q13205960 http://www.wikidata.org/entity/Q19711578 http://www.wikidata.org/entity/Q19748009 http://www.wikidata.org/entity/Q20089217 http://www.wikidata.org/entity/Q25603208 http://www.wikidata.org/entity/Q25612191 http://www.wikidata.org/entity/Q65250853 http://www.wikidata.org/entity/Q71699827"
"31SDIFIY","0","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"31SDIFIY","1","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"31SDIFIY","2","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"348TQN52","0","http://www.wikidata.org/entity/Q112966864 http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"348TQN52","1","http://www.wikidata.org/entity/Q103419637 http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q1789827 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q25697853 http://www.wikidata.org/entity/Q25702524 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690 http://www.wikidata.org/entity/Q65433380 http://www.wikidata.org/entity/Q70899"
"348TQN52","4","http://www.wikidata.org/entity/Q112291745 http://www.wikidata.org/entity/Q13417114 http://www.wikidata.org/entity/Q13457565 http://www.wikidata.org/entity/Q16402858 http://www.wikidata.org/entity/Q4156100 http://www.wikidata.org/entity/Q59865901"
"348TQN52","5","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"348TQN52","6","http://www.wikidata.org/entity/Q11028 http://www.wikidata.org/entity/Q12134826 http://www.wikidata.org/entity/Q12964956 http://www.wikidata.org/entity/Q13205960 http://www.wikidata.org/entity/Q19711578 http://www.wikidata.org/entity/Q19748009 http://www.wikidata.org/entity/Q20089217 http://www.wikidata.org/entity/Q25603208 http://www.wikidata.org/entity/Q25612191 http://www.wikidata.org/entity/Q65250853 http://www.wikidata.org/entity/Q71699827"
"381T0A1S","0","http://www.wikidata.org/entity/Q109964180 http://www.wikidata.org/entity/Q12140 http://www.wikidata.org/entity/Q13167650 http://www.wikidata.org/entity/Q56256086 http://www.wikidata.org/entity/Q86746756"
"381T0A1S","1","http://www.wikidata.org/entity/Q12416227 http://www.wikidata.org/entity/Q2424752 http://www.wikidata.org/entity/Q2897903 http://www.wikidata.org/entity/Q9654550"
"381T0A1S","3","http://www.wikidata.org/entity/Q13014526 http://www.wikidata.org/entity/Q6000294 http://www.wikidata.org/entity/Q621636 http://www.wikidata.org/entity/Q7537509 http://www.wikidata.org/entity/Q86745538"
"3LG8J4MX","0","http://www.wikidata.org/entity/Q106559804"
"3LG8J4MX","2","http://www.wikidata.org/entity/Q10369792 http://www.wikidata.org/entity/Q12826018 http://www.wikidata.org/entity/Q18127 http://www.wikidata.org/entity/Q65308096"
"3LG8J4MX","3","http://www.wikidata.org/entity/Q103419637 http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q1789827 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q25697853 http://www.wikidata.org/entity/Q25702524 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690 http://www.wikidata.org/entity/Q65433380 http://www.wikidata.org/entity/Q70899"
"3LG8J4MX","4","http://www.wikidata.org/entity/Q10639459 http://www.wikidata.org/entity/Q11827468 http://www.wikidata.org/entity/Q12877129 http://www.wikidata.org/entity/Q13009763 http://www.wikidata.org/entity/Q16513585 http://www.wikidata.org/entity/Q20794844 http://www.wikidata.org/entity/Q20920552 http://www.wikidata.org/entity/Q25475921 http://www.wikidata.org/entity/Q28640 http://www.wikidata.org/entity/Q3406838 http://www.wikidata.org/entity/Q65418813"
"3N6S2FCX","0","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"3N6S2FCX","1","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"3N6S2FCX","2","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"3PY2F0NA","0","http://www.wikidata.org/entity/Q112966864 http://www.wikidata.org/entity/Q28813620 http://www.wikidata.org/entity/Q36808483"
"3PY2F0NA","1","http://www.wikidata.org/entity/Q112966864"
"3PY2F0NA","3","http://www.wikidata.org/entity/Q13090854 http://www.wikidata.org/entity/Q16072383 http://www.wikidata.org/entity/Q4835091 http://www.wikidata.org/entity/Q7703766"
"3VW3LEY0","0","http://www.wikidata.org/entity/Q106559804"
"3VW3LEY0","1","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"3VW3LEY0","4","http://www.wikidata.org/entity/Q11921029 http://www.wikidata.org/entity/Q13137169 http://www.wikidata.org/entity/Q17997261 http://www.wikidata.org/entity/Q188451 http://www.wikidata.org/entity/Q20447847 http://www.wikidata.org/entity/Q25538931 http://www.wikidata.org/entity/Q44936617 http://www.wikidata.org/entity/Q6677264"
"3X6QY8Q0","0","http://www.wikidata.org/entity/Q11028 http://www.wikidata.org/entity/Q12134826 http://www.wikidata.org/entity/Q12964956 http://www.wikidata.org/entity/Q13205960 http://www.wikidata.org/entity/Q19711578 http://www.wikidata.org/entity/Q19748009 http://www.wikidata.org/entity/Q20089217 http://www.wikidata.org/entity/Q25603208 http://www.wikidata.org/entity/Q25612191 http://www.wikidata.org/entity/Q65250853 http://www.wikidata.org/entity/Q71699827"
"484N75FK","0","http://www.wikidata.org/entity/Q13172836 http://www.wikidata.org/entity/Q13185333 http://www.wikidata.org/entity/Q16042483 http://www.wikidata.org/entity/Q16512782 http://www.wikidata.org/entity/Q16546808 http://www.wikidata.org/entity/Q25593340 http://www.wikidata.org/entity/Q29586073 http://www.wikidata.org/entity/Q7278"
"4OYU624U","0","http://www.wikidata.org/entity/Q11028 http://www.wikidata.org/entity/Q12134826 http://www.wikidata.org/entity/Q12964956 http://www.wikidata.org/entity/Q13205960 http://www.wikidata.org/entity/Q19711578 http://www.wikidata.org/entity/Q19748009 http://www.wikidata.org/entity/Q20089217 http://www.wikidata.org/entity/Q25603208 http://www.wikidata.org/entity/Q25612191 http://www.wikidata.org/entity/Q65250853 http://www.wikidata.org/entity/Q71699827"
"4OYU624U","1","http://www.wikidata.org/entity/Q11028 http://www.wikidata.org/entity/Q12134826 http://www.wikidata.org/entity/Q12964956 http://www.wikidata.org/entity/Q13205960 http://www.wikidata.org/entity/Q19711578 http://www.wikidata.org/entity/Q19748009 http://www.wikidata.org/entity/Q20089217 http://www.wikidata.org/entity/Q25603208 http://www.wikidata.org/entity/Q25612191 http://www.wikidata.org/entity/Q65250853 http://www.wikidata.org/entity/Q71699827"
"4RROJPVV","0","http://www.wikidata.org/entity/Q11412431 http://www.wikidata.org/entity/Q12360478 http://www.wikidata.org/entity/Q12690601 http://www.wikidata.org/entity/Q2088357 http://www.wikidata.org/entity/Q215380 http://www.wikidata.org/entity/Q25634487 http://www.wikidata.org/entity/Q70203248"
"4RROJPVV","1","http://www.wikidata.org/entity/Q112966864"
"4RROJPVV","4","http://www.wikidata.org/entity/Q11921029 http://www.wikidata.org/entity/Q13137169 http://www.wikidata.org/entity/Q17997261 http://www.wikidata.org/entity/Q188451 http://www.wikidata.org/entity/Q20447847 http://www.wikidata.org/entity/Q25538931 http://www.wikidata.org/entity/Q44936617 http://www.wikidata.org/entity/Q6677264"
"5HD27KI3","0","http://www.wikidata.org/entity/Q34918903"
"5HD27KI3","3","http://www.wikidata.org/entity/Q112966864"
"5HD27KI3","4","http://www.wikidata.org/entity/Q20514736 http://www.wikidata.org/entity/Q852446"
"5YIWGR2Q","1","http://www.wikidata.org/entity/Q103419637 http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q1789827 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q25697853 http://www.wikidata.org/entity/Q25702524 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690 http://www.wikidata.org/entity/Q65433380 http://www.wikidata.org/entity/Q70899"
"64OJP4G3","0","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"64OJP4G3","1","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"64OJP4G3","2","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"6JTF8CCT","0","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"6JTF8CCT","2","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"6JTF8CCT","3","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"6O8YB3TR","0","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"6O8YB3TR","1","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"6O8YB3TR","2","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"6QZ8UGMQ","1","http://www.wikidata.org/entity/Q106559804 http://www.wikidata.org/entity/Q1151067 http://www.wikidata.org/entity/Q16512470 http://www.wikidata.org/entity/Q16546943 http://www.wikidata.org/entity/Q28813620 http://www.wikidata.org/entity/Q36808483 http://www.wikidata.org/entity/Q56376549"
"6QZ8UGMQ","3","http://www.wikidata.org/entity/Q28813620 http://www.wikidata.org/entity/Q36808483"
"75EYQ91Y","0","http://www.wikidata.org/entity/Q106559804 http://www.wikidata.org/entity/Q215627 http://www.wikidata.org/entity/Q3039751"
"75EYQ91Y","1","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"7EVLH0DV","0","http://www.wikidata.org/entity/Q11412431 http://www.wikidata.org/entity/Q12360478 http://www.wikidata.org/entity/Q12690601 http://www.wikidata.org/entity/Q2088357 http://www.wikidata.org/entity/Q215380 http://www.wikidata.org/entity/Q25634487 http://www.wikidata.org/entity/Q70203248"
"7EVLH0DV","1","http://www.wikidata.org/entity/Q112966864"
"7EVLH0DV","4","http://www.wikidata.org/entity/Q11921029 http://www.wikidata.org/entity/Q13137169 http://www.wikidata.org/entity/Q17997261 http://www.wikidata.org/entity/Q188451 http://www.wikidata.org/entity/Q20447847 http://www.wikidata.org/entity/Q25538931 http://www.wikidata.org/entity/Q44936617 http://www.wikidata.org/entity/Q6677264"
"7JX8IIHQ","1","http://www.wikidata.org/entity/Q1150771 http://www.wikidata.org/entity/Q13164589"
"7JX8IIHQ","2","http://www.wikidata.org/entity/Q19842540 http://www.wikidata.org/entity/Q19842546 http://www.wikidata.org/entity/Q25536987 http://www.wikidata.org/entity/Q659563"
"7JX8IIHQ","3","http://www.wikidata.org/entity/Q1150771 http://www.wikidata.org/entity/Q12416227 http://www.wikidata.org/entity/Q13164589 http://www.wikidata.org/entity/Q2424752 http://www.wikidata.org/entity/Q2897903 http://www.wikidata.org/entity/Q9654550"
"7JX8IIHQ","4","http://www.wikidata.org/entity/Q11916016 http://www.wikidata.org/entity/Q210167 http://www.wikidata.org/entity/Q47157316"
"7JZ7GU9F","0","http://www.wikidata.org/entity/Q56256086"
"7JZ7GU9F","1","http://www.wikidata.org/entity/Q12416227 http://www.wikidata.org/entity/Q2424752 http://www.wikidata.org/entity/Q2897903 http://www.wikidata.org/entity/Q9654550"
"7JZ7GU9F","3","http://www.wikidata.org/entity/Q13014526 http://www.wikidata.org/entity/Q6000294 http://www.wikidata.org/entity/Q621636 http://www.wikidata.org/entity/Q7537509 http://www.wikidata.org/entity/Q86745538"
"7QNYGYI7","0","http://www.wikidata.org/entity/Q106559804"
"7QNYGYI7","1","http://www.wikidata.org/entity/Q112966864 http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q28813620 http://www.wikidata.org/entity/Q36808483 http://www.wikidata.org/entity/Q7048977"
"7VVP9YIF","0","http://www.wikidata.org/entity/Q103419637 http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q1789827 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q25697853 http://www.wikidata.org/entity/Q25702524 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690 http://www.wikidata.org/entity/Q65433380 http://www.wikidata.org/entity/Q70899"
"7VVP9YIF","1","http://www.wikidata.org/entity/Q11313116 http://www.wikidata.org/entity/Q29586031 http://www.wikidata.org/entity/Q31094193 http://www.wikidata.org/entity/Q847017"
"7VVP9YIF","2","http://www.wikidata.org/entity/Q112966864"
"85NMVD7U","0","http://www.wikidata.org/entity/Q11028 http://www.wikidata.org/entity/Q12134826 http://www.wikidata.org/entity/Q12964956 http://www.wikidata.org/entity/Q13205960 http://www.wikidata.org/entity/Q19711578 http://www.wikidata.org/entity/Q19748009 http://www.wikidata.org/entity/Q20089217 http://www.wikidata.org/entity/Q25603208 http://www.wikidata.org/entity/Q25612191 http://www.wikidata.org/entity/Q28813620 http://www.wikidata.org/entity/Q36808483 http://www.wikidata.org/entity/Q65250853 http://www.wikidata.org/entity/Q71699827"
"85NMVD7U","1","http://www.wikidata.org/entity/Q112966864"
"85NMVD7U","2","http://www.wikidata.org/entity/Q112966864"
"8L59R63L","0","http://www.wikidata.org/entity/Q12821865 http://www.wikidata.org/entity/Q476028"
"8L59R63L","1","http://www.wikidata.org/entity/Q103419637 http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q1789827 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q25697853 http://www.wikidata.org/entity/Q25702524 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690 http://www.wikidata.org/entity/Q65433380 http://www.wikidata.org/entity/Q70899"
"8L59R63L","2","http://www.wikidata.org/entity/Q103419637 http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q1789827 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q25697853 http://www.wikidata.org/entity/Q25702524 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690 http://www.wikidata.org/entity/Q65433380 http://www.wikidata.org/entity/Q70899"
"8L59R63L","3","http://www.wikidata.org/entity/Q21980538 http://www.wikidata.org/entity/Q4830453 http://www.wikidata.org/entity/Q6881511 http://www.wikidata.org/entity/Q783794"
"8L59R63L","4","http://www.wikidata.org/entity/Q21980538 http://www.wikidata.org/entity/Q4830453 http://www.wikidata.org/entity/Q6881511 http://www.wikidata.org/entity/Q783794"
"8L59R63L","5","http://www.wikidata.org/entity/Q28813620 http://www.wikidata.org/entity/Q36808483"
"8MKQXO18","0","http://www.wikidata.org/entity/Q112966864"
"8MKQXO18","1","http://www.wikidata.org/entity/Q10811025 http://www.wikidata.org/entity/Q19749957 http://www.wikidata.org/entity/Q23691 http://www.wikidata.org/entity/Q25535145 http://www.wikidata.org/entity/Q32175255 http://www.wikidata.org/entity/Q9184793 http://www.wikidata.org/entity/Q97272885"
"8MKQXO18","3","http://www.wikidata.org/entity/Q103419637 http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q1789827 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q25697853 http://www.wikidata.org/entity/Q25702524 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690 http://www.wikidata.org/entity/Q65433380 http://www.wikidata.org/entity/Q70899"
"8MKQXO18","4","http://www.wikidata.org/entity/Q1151067 http://www.wikidata.org/entity/Q16512470 http://www.wikidata.org/entity/Q16546943 http://www.wikidata.org/entity/Q56376549"
"8MSQE1ZJ","0","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"8MSQE1ZJ","2","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q28813620 http://www.wikidata.org/entity/Q36808483 http://www.wikidata.org/entity/Q7048977"
"8MSQE1ZJ","3","http://www.wikidata.org/entity/Q13090854 http://www.wikidata.org/entity/Q16072383 http://www.wikidata.org/entity/Q4835091 http://www.wikidata.org/entity/Q7703766"
"8MSQE1ZJ","4","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"8YINKYDR","0","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"8YINKYDR","1","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"8YINKYDR","2","http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078"
"8YRWSA0X","0","http://www.wikidata.org/entity/Q103419637 http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q1789827 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q25697853 http://www.wikidata.org/entity/Q25702524 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690 http://www.wikidata.org/entity/Q65433380 http://www.wikidata.org/entity/Q70899"
"8YRWSA0X","1","http://www.wikidata.org/entity/Q106559804 http://www.wikidata.org/entity/Q28813620 http://www.wikidata.org/entity/Q36808483"
"8YRWSA0X","2","http://www.wikidata.org/entity/Q25400796 http://www.wikidata.org/entity/Q7048977"
"913CJNCZ","0","http://www.wikidata.org/entity/Q34918903"
"913CJNCZ","3","http://www.wikidata.org/entity/Q112966864"
"913CJNCZ","4","http://www.wikidata.org/entity/Q20514736 http://www.wikidata.org/entity/Q852446"
"9BGE5Y4L","0","http://www.wikidata.org/entity/Q12470727 http://www.wikidata.org/entity/Q1489259 http://www.wikidata.org/entity/Q1520223 http://www.wikidata.org/entity/Q18192417 http://www.wikidata.org/entity/Q25472861 http://www.wikidata.org/entity/Q25499993 http://www.wikidata.org/entity/Q25612700 http://www.wikidata.org/entity/Q25619748 http://www.wikidata.org/entity/Q25630031 http://www.wikidata.org/entity/Q25633448 http://www.wikidata.org/entity/Q29054624 http://www.wikidata.org/entity/Q3591847 http://www.wikidata.org/entity/Q3624078 http://www.wikidata.org/entity/Q512187 http://www.wikidata.org/entity/Q5255892 http://www.wikidata.org/entity/Q61071559 http://www.wikidata.org/entity/Q6971604"
"9BGE5Y4L","1","http://www.wikidata.org/entity/Q11028 http://www.wikidata.org/entity/Q12134826 http://www.wikidata.org/entity/Q12964956 http://www.wikidata.org/entity/Q13205960 http://www.wikidata.org/entity/Q19711578 http://www.wikidata.org/entity/Q19748009 http://www.wikidata.org/entity/Q20089217 http://www.wikidata.org/entity/Q25603208 http://www.wikidata.org/entity/Q25612191 http://www.wikidata.org/entity/Q65250853 http://www.wikidata.org/entity/Q71699827"
"9BGE5Y4L","2","http://www.wikidata.org/entity/Q1093829"
"9H5TRDYY","0","http://www.wikidata.org/entity/Q103419637 http://www.wikidata.org/entity/Q12937355 http://www.wikidata.org/entity/Q13165453 http://www.wikidata.org/entity/Q15622934 http://www.wikidata.org/entity/Q15978631 http://www.wikidata.org/entity/Q1789827 http://www.wikidata.org/entity/Q19747380 http://www.wikidata.org/entity/Q20081334 http://www.wikidata.org/entity/Q20718421 http://www.wikidata.org/entity/Q25694299 http://www.wikidata.org/entity/Q25697853 http://www.wikidata.org/entity/Q25702524 http://www.wikidata.org/entity/Q31149103 http://www.wikidata.org/entity/Q31829329 http://www.wikidata.org/entity/Q5 http://www.wikidata.org/entity/Q60594690 http://www.wikidata.org/entity/Q65433380 http://www.wikidata.org/entity/Q70899"
