"7GOG4IKF","0"
"7QNYGYI7","0"
"7QNYGYI7","1"
"7QNYGYI7","2"
"7VVP9YIF","0"
"7VVP9YIF","1"
"7VVP9YIF","2"
"8D8CVBT0","0"
"8D8CVBT0","1"
"8D8CVBT0","2"
"8MKQXO18","0"
"8MKQXO18","1"
"8MKQXO18","3"
"8MKQXO18","4"
"8QA9EYPI","0"
"8QA9EYPI","1"
"8QA9EYPI","2"
"8R6ZM8HE","0"
"8R6ZM8HE","1"
"8R6ZM8HE","2"
"8YINKYDR","0"
"8YINKYDR","1"
"8YINKYDR","2"
"9BGE5Y4L","0"
"9BGE5Y4L","1"
"9BGE5Y4L","2"
"9CSNI7FS","0"
"9CSNI7FS","2"
"9CSNI7FS","3"
"9CSNI7FS","4"
"9HIRS45A","0"
"9HIRS45A","1"
"9HIRS45A","2"
"9JA43FJL","1"
"9JA43FJL","2"
"9JA43FJL","6"
"9XAJBIJV","0"
"9XAJBIJV","2"
"9XAJBIJV","3"
"9XAJBIJV","4"
"9Y8MPU2Q","0"
"9Y8MPU2Q","1"
"9Y8MPU2Q","4"
"9Y8MPU2Q","5"
"9Y8MPU2Q","6"
"A5TITKIN","0"
"AN306FAH","0"
"AN306FAH","2"
"AN306FAH","3"
"AN306FAH","4"
"ASNHTAOS","1"
"ASNHTAOS","2"
"AUU9A6KL","0"
"AUU9A6KL","1"
"AUU9A6KL","5"
"AUU9A6KL","7"
"B20WIQKU","0"
"B20WIQKU","1"
"B20WIQKU","2"
"B38A9Q5R","0"
"B38A9Q5R","3"
"B7ILPH0Y","0"
"B7ILPH0Y","1"
"B7ILPH0Y","3"
"BDH3WFGJ","0"
"BDH3WFGJ","1"
"BDH3WFGJ","2"
"BID0NRU0","0"
"BID0NRU0","1"
"BLBITS6S","0"
"BLBITS6S","2"
"BLBITS6S","3"
"BN8FOG7F","0"
"CAF0E2JH","0"
"CAF0E2JH","2"
"CAF0E2JH","3"
"CAF0E2JH","4"
"CAF0E2JH","5"
"CAF0E2JH","6"
"CHZGO92A","0"
"CHZGO92A","2"
"CHZGO92A","3"
"CHZGO92A","4"
"CHZGO92A","5"
"CHZGO92A","6"
"CNQ5Z0BG","0"
"CNQ5Z0BG","2"
"CNQ5Z0BG","3"
"CNQ5Z0BG","4"
"CQH26T15","0"
"CQH26T15","1"
"CQH26T15","3"
"CXBCCWXI","0"
"CXBCCWXI","1"
"CXBCCWXI","2"
"DRSJ0SOG","0"
"DRSJ0SOG","2"
"DRSJ0SOG","3"
"DRSJ0SOG","4"
"DRSJ0SOG","5"
"DRSJ0SOG","6"
"DXTA1MV8","0"
"DXTA1MV8","1"
"DXTA1MV8","3"
"DXTA1MV8","4"
"E22XXKVQ","0"
"E22XXKVQ","1"
"E22XXKVQ","2"
"E22XXKVQ","3"
"E3ZK744Q","0"
"E3ZK744Q","1"
"E3ZK744Q","2"
"E3ZK744Q","4"
"E45F8QW2","0"
"E45F8QW2","1"
"E45F8QW2","2"
"E45F8QW2","3"
"EQZ21058","0"
"EQZ21058","2"
"EQZ21058","3"
"ET9REW9Y","0"
"ET9REW9Y","1"
"ET9REW9Y","3"
"EV6LDIB8","0"
"EV6LDIB8","1"
"F98SUVJH","0"
"F98SUVJH","1"
"F98SUVJH","3"
"FF00TEZG","0"
"FF00TEZG","1"
"FVKKTA8O","1"
"FVKKTA8O","2"
"FVKKTA8O","3"
"FVKKTA8O","4"
"FWSGRDQ3","0"
"FWSGRDQ3","1"
"FWSGRDQ3","2"
"FWSGRDQ3","3"
"GINQPZQC","0"
"GINQPZQC","1"
"GNDO9OXJ","0"
"GNDO9OXJ","1"
"GNDO9OXJ","2"
"GNDO9OXJ","3"
"GNDO9OXJ","4"
"GNDO9OXJ","5"
"GY7KNULP","0"
"GY7KNULP","1"
"GY7KNULP","2"
"GY7KNULP","3"
"HB00DX4L","0"
"HB00DX4L","1"
"HBKGJQEY","1"
"HBKGJQEY","2"
"HCLZSPEJ","0"
"HCLZSPEJ","1"
"HGIUTSCG","0"
"HGIUTSCG","2"
"HGIUTSCG","3"
"HGIUTSCG","4"
"HGYG2DVU","0"
"HGYG2DVU","1"
"HLJ9HHEE","0"
"HLJ9HHEE","1"
"HLJ9HHEE","2"
"HLJ9HHEE","3"
"HQCEC5NO","0"
"HQCEC5NO","1"
"HQRATPBV","0"
"HTF6MVY9","0"
"HTF6MVY9","1"
"I0ENR9U5","0"
"I0ENR9U5","1"
"I0ENR9U5","2"
"I0ENR9U5","3"
"I6BBMPNU","0"
"I6BBMPNU","1"
"I6BBMPNU","2"
"I6BBMPNU","4"
"I847EKDH","0"
"I847EKDH","1"
"I847EKDH","3"
"IP6ZRIGH","0"
"IP6ZRIGH","1"
"IP6ZRIGH","2"
"IPTLCCCU","0"
"IPTLCCCU","1"
"IPTLCCCU","2"
"IPTLCCCU","3"
"IYZYF533","0"
"IYZYF533","1"
"IYZYF533","2"
"IYZYF533","3"
"IZF82AX9","0"
"IZF82AX9","1"
"J9EJV2S3","0"
"J9EJV2S3","1"
"JA4L7KWX","1"
"JA4L7KWX","3"
"JMNRCW4E","0"
"JMNRCW4E","1"
"JN0T2O5I","0"
"JN0T2O5I","1"
"JZ22O0DD","0"
"JZ22O0DD","2"
"JZLRN9PL","1"
"JZLRN9PL","2"
"JZLRN9PL","3"
"JZLRN9PL","4"
"K2VEUQT0","0"
"K2VEUQT0","1"
"K3X3L22Y","0"
"K3X3L22Y","1"
"K3X3L22Y","2"
"K3X3L22Y","3"
"K3X3L22Y","5"
"K71YYDXO","0"
"K71YYDXO","1"
"K71YYDXO","2"
"K71YYDXO","4"
"K71YYDXO","5"
"KOQM4YU9","0"
"KOQM4YU9","1"
"KOQM4YU9","3"
"KUGCH9I3","0"
"KUGCH9I3","2"
"KUGCH9I3","3"
"KUGCH9I3","4"
"L2MCKOWX","0"
"L2MCKOWX","1"
"L2MCKOWX","4"
"LV5N8XDB","0"
"LV5N8XDB","2"
"M56G7E6D","0"
"M56G7E6D","1"
"M56G7E6D","3"
"MANO2PKR","0"
"MANO2PKR","1"
"MANO2PKR","2"
"MANO2PKR","3"
"MLRJYJ5K","0"
"MLRJYJ5K","1"
"MLRJYJ5K","4"
"MM6ZALRS","0"
"MM6ZALRS","1"
"MSCT8MJD","0"
"MSCT8MJD","1"
"MSCT8MJD","2"
"MZ0BI8NN","0"
"MZ0BI8NN","1"
"MZ0BI8NN","2"
"N6QAC84T","1"
"N6QAC84T","2"
"N6QAC84T","6"
"N9SJK368","0"
"ND6V1CBE","0"
"ND6V1CBE","1"
"NDSTZH1I","0"
"NDSTZH1I","1"
"NPNYM0BA","0"
"NPNYM0BA","1"
"NPNYM0BA","2"
"NPNYM0BA","3"
"NV4GY44T","0"
"NV4GY44T","3"
"NYFX4M8T","0"
"NYFX4M8T","1"
"NYFX4M8T","2"
"NYFX4M8T","4"
"NYFX4M8T","5"
"O0BECB72","0"
"O0BECB72","1"
"O0BECB72","2"
"O0BECB72","3"
"O0UJJVBR","0"
"O0UJJVBR","2"
"O0UJJVBR","3"
"O0UJJVBR","4"
"OD9USH5H","0"
"OD9USH5H","2"
"OD9USH5H","3"
"OHGI1JNY","1"
"OHGI1JNY","2"
"OIDIXPNZ","0"
"OIDIXPNZ","1"
"OIDIXPNZ","2"
"OKW6UUW5","0"
"OKW6UUW5","1"
"OKW6UUW5","2"
"OP0PZIXY","1"
"OP0PZIXY","2"
"OP0PZIXY","3"
"ORPKCFRL","0"
"ORPKCFRL","1"
"ORPKCFRL","2"
"ORPKCFRL","3"
"ORPKCFRL","5"
"OUL0NHS5","1"
"OUL0NHS5","2"
"OZYCQ769","1"
"OZYCQ769","2"
"P86ZJFXK","0"
"P86ZJFXK","1"
"P86ZJFXK","2"
"P86ZJFXK","3"
"P8B3IAOY","0"
"P8B3IAOY","1"
"P8B3IAOY","2"
"P8JQV93S","1"
"PWNRGOJ5","0"
"PWNRGOJ5","1"
"PWNRGOJ5","4"
"PZXDACJ9","0"
"PZXDACJ9","1"
"PZXDACJ9","2"
"QIW5EC2H","0"
"QIW5EC2H","1"
"QNP7O8L5","0"
"QNP7O8L5","1"
"QNP7O8L5","2"
"QNP7O8L5","3"
"QOAVEFGY","1"
"QOAVEFGY","2"
"QOAVEFGY","6"
"QOL4ZIHL","0"
"QOL4ZIHL","1"
"QOL4ZIHL","4"
"QPFX5Z8J","0"
"QPFX5Z8J","5"
"QW492LGU","0"
"QW492LGU","1"
"QW492LGU","2"
"RYTFLT5K","0"
"RYTFLT5K","1"
"RYTFLT5K","2"
"RYTFLT5K","4"
"S7DQFOD4","0"
"S7DQFOD4","1"
"S7DQFOD4","3"
"S8UOQYBG","0"
"S8UOQYBG","1"
"S8UOQYBG","2"
"S8UOQYBG","4"
"SFGT3EDA","0"
"SFGT3EDA","1"
"SHV3ZSSV","0"
"SHV3ZSSV","1"
"SHV3ZSSV","3"
"SNUO09BH","0"
"SNUO09BH","1"
"SNUO09BH","4"
"SNUO09BH","5"
"SNUO09BH","6"
"SPPNJXB2","0"
"SPPNJXB2","1"
"SRVLBA90","0"
"SRVLBA90","1"
"SRVLBA90","3"
"T7RPWH6N","1"
"T7RPWH6N","2"
"T7RPWH6N","6"
"TNI3UKH2","0"
"TNI3UKH2","2"
"TNI3UKH2","3"
"TNI3UKH2","4"
"TNI3UKH2","5"
"TNI3UKH2","6"
"TW1HGRFI","1"
"TW1HGRFI","2"
"U1FDHL7N","0"
"U1FDHL7N","3"
"U1FDHL7N","4"
"U30NUSS7","1"
"U5L6L4Q4","0"
"U5L6L4Q4","5"
"UEJEB27H","0"
"UEJEB27H","2"
"UEJEB27H","3"
"UEJEB27H","4"
"UN0JPGPF","1"
"UN0JPGPF","2"
"UN0JPGPF","3"
"UURPYBGQ","0"
"UURPYBGQ","1"
"VGUZX5R3","0"
"VGUZX5R3","1"
"VGUZX5R3","3"
"VKWTT7F7","0"
"VKWTT7F7","1"
"VKWTT7F7","2"
"VLUAWPBO","0"
"VLUAWPBO","1"
"VLUAWPBO","4"
"WH6JINCM","0"
"WH6JINCM","1"
"WH6JINCM","4"
"WI5LYQ0H","0"
"WI5LYQ0H","1"
"WI5LYQ0H","2"
"WRGS0WCX","0"
"WRGS0WCX","1"
"WRGS0WCX","2"
"WRGS0WCX","3"
"WRGS0WCX","4"
"WRGS0WCX","5"
"WRPAQPNC","0"
"WRPAQPNC","1"
"WWBIR8H6","0"
"WWBIR8H6","1"
"WWBIR8H6","2"
"WZL61XYS","0"
"WZL61XYS","1"
"X1LRVWSR","0"
"X1LRVWSR","1"
"X1LRVWSR","2"
"X23TMJ3R","0"
"X23TMJ3R","1"
"X23TMJ3R","2"
"X23TMJ3R","3"
"X3RACWMT","0"
"X3RACWMT","1"
"X3RACWMT","4"
"XBHX2VRT","0"
"XZRRL5AE","0"
"Y85GTOSS","0"
"Y85GTOSS","1"
"Y85GTOSS","2"
"YCOUS57M","0"
"Z4M8AT89","0"
"ZZNW93IV","0"
"ZZNW93IV","1"
